2024-12-02 09:13:39.019|INFO|main|w.f.o.OfficeControllerApplication|line-51||Starting OfficeControllerApplication using Java 17.0.11 with PID 4224 (D:\Project\OfficeController\target\classes started by admin in D:\Project\OfficeController)
2024-12-02 09:45:41.327|INFO|http-nio-8088-exec-9|w.f.o.c.s.MyFilter|line-35|traceId_319990899244300|请求耗时：5ms
2024-12-02 09:45:41.370|INFO|http-nio-8088-exec-10|w.f.o.c.s.MyFilter|line-35|traceId_319990913104700|请求耗时：34ms
2024-12-02 09:46:19.305|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_320028876082700|请求耗时：6ms
2024-12-02 09:46:19.305|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_320028876093700|请求耗时：6ms
2024-12-02 09:46:19.349|INFO|http-nio-8088-exec-3|w.f.o.c.s.MyFilter|line-35|traceId_320028891348600|请求耗时：35ms
2024-12-02 09:48:35.199|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_320164772470800|请求耗时：4ms
2024-12-02 09:48:35.199|INFO|http-nio-8088-exec-6|w.f.o.c.s.MyFilter|line-35|traceId_320164772470800|请求耗时：4ms
2024-12-02 09:48:35.243|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_320164785660000|请求耗时：34ms
2024-12-02 09:48:36.236|INFO|http-nio-8088-exec-3|w.f.o.c.s.MyFilter|line-35|traceId_320165809859400|请求耗时：4ms
2024-12-02 09:48:36.236|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_320165809054700|请求耗时：5ms
2024-12-02 09:48:36.277|INFO|http-nio-8088-exec-5|w.f.o.c.s.MyFilter|line-35|traceId_320165821568700|请求耗时：33ms
2024-12-02 09:49:32.916|INFO|http-nio-8088-exec-10|w.f.o.c.s.MyFilter|line-35|traceId_320222488291000|请求耗时：5ms
2024-12-02 09:49:32.917|INFO|http-nio-8088-exec-6|w.f.o.c.s.MyFilter|line-35|traceId_320222488395000|请求耗时：6ms
2024-12-02 09:49:33.012|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_320222510000600|请求耗时：79ms
2024-12-02 09:49:52.891|INFO|http-nio-8088-exec-3|w.f.o.c.s.MyFilter|line-35|traceId_320242463858000|请求耗时：5ms
2024-12-02 09:49:52.894|INFO|http-nio-8088-exec-5|w.f.o.c.s.MyFilter|line-35|traceId_320242464777200|请求耗时：7ms
2024-12-02 09:49:52.959|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_320242479715700|请求耗时：57ms
2024-12-02 09:50:12.013|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_320261585390400|请求耗时：5ms
2024-12-02 09:50:12.013|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_320261585312200|请求耗时：5ms
2024-12-02 09:50:12.067|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_320261603236400|请求耗时：42ms
2024-12-02 09:51:26.673|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_320336243095200|请求耗时：8ms
2024-12-02 09:51:26.677|INFO|http-nio-8088-exec-10|w.f.o.c.s.MyFilter|line-35|traceId_320336250362400|请求耗时：4ms
2024-12-02 09:51:26.722|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_320336263818600|请求耗时：41ms
2024-12-02 09:51:30.722|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_320340292527000|请求耗时：7ms
2024-12-02 09:51:31.153|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_320340726406400|请求耗时：4ms
2024-12-02 09:51:31.484|INFO|http-nio-8088-exec-3|w.f.o.c.s.MyFilter|line-35|traceId_320341058007600|请求耗时：4ms
2024-12-02 09:51:32.379|INFO|http-nio-8088-exec-6|w.f.o.c.s.MyFilter|line-35|traceId_320341952942300|请求耗时：4ms
2024-12-02 09:51:32.379|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_320341952945300|请求耗时：4ms
2024-12-02 09:51:32.411|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_320341964607300|请求耗时：24ms
2024-12-02 09:51:33.122|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_320342696051100|请求耗时：10ms
2024-12-02 09:51:33.402|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_320342976008700|请求耗时：4ms
2024-12-02 09:51:34.040|INFO|http-nio-8088-exec-3|w.f.o.c.s.MyFilter|line-35|traceId_320343614000000|请求耗时：4ms
2024-12-02 09:51:34.040|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_320343613999900|请求耗时：4ms
2024-12-02 09:51:34.078|INFO|http-nio-8088-exec-9|w.f.o.c.s.MyFilter|line-35|traceId_320343623924200|请求耗时：32ms
2024-12-02 09:51:36.979|INFO|http-nio-8088-exec-5|w.f.o.c.s.MyFilter|line-35|traceId_320346553870900|请求耗时：2ms
2024-12-02 09:51:37.337|INFO|http-nio-8088-exec-6|w.f.o.c.s.MyFilter|line-35|traceId_320346910975300|请求耗时：14ms
2024-12-02 09:51:37.996|INFO|http-nio-8088-exec-10|w.f.o.c.s.MyFilter|line-35|traceId_320347570201200|请求耗时：4ms
2024-12-02 09:51:38.584|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_320348158987100|请求耗时：2ms
2024-12-02 09:51:38.585|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_320348161328000|请求耗时：1ms
2024-12-02 09:51:38.640|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_320348171120100|请求耗时：47ms
2024-12-02 09:51:39.457|INFO|http-nio-8088-exec-9|w.f.o.c.s.MyFilter|line-35|traceId_320349031302400|请求耗时：4ms
2024-12-02 09:51:40.158|INFO|http-nio-8088-exec-5|w.f.o.c.s.MyFilter|line-35|traceId_320349741409000|请求耗时：0ms
2024-12-02 09:51:40.158|INFO|http-nio-8088-exec-6|w.f.o.c.s.MyFilter|line-35|traceId_320349741667300|请求耗时：0ms
2024-12-02 09:51:40.208|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_320349749732800|请求耗时：37ms
2024-12-02 09:51:40.721|INFO|http-nio-8088-exec-10|w.f.o.c.s.MyFilter|line-35|traceId_320350304473000|请求耗时：0ms
2024-12-02 09:51:41.474|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_320351047725700|请求耗时：4ms
2024-12-02 09:52:57.100|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_320426672533500|请求耗时：3ms
2024-12-02 09:52:58.351|INFO|http-nio-8088-exec-9|w.f.o.c.s.MyFilter|line-35|traceId_320427923978600|请求耗时：4ms
2024-12-02 09:52:58.359|INFO|http-nio-8088-exec-6|w.f.o.c.s.MyFilter|line-35|traceId_320427927271000|请求耗时：8ms
2024-12-02 09:52:58.396|INFO|http-nio-8088-exec-10|w.f.o.c.s.MyFilter|line-35|traceId_320427941341800|请求耗时：32ms
2024-12-02 09:52:59.380|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_320428954360500|请求耗时：3ms
2024-12-02 09:53:00.169|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_320429742748000|请求耗时：4ms
2024-12-02 09:53:01.258|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_320430831700700|请求耗时：3ms
2024-12-02 09:53:01.258|INFO|http-nio-8088-exec-3|w.f.o.c.s.MyFilter|line-35|traceId_320430832427200|请求耗时：3ms
2024-12-02 09:53:01.296|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_320430841471000|请求耗时：32ms
2024-12-02 09:53:44.918|INFO|http-nio-8088-exec-9|w.f.o.c.s.MyFilter|line-35|traceId_320474489473100|请求耗时：6ms
2024-12-02 09:53:44.934|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_320474504042000|请求耗时：7ms
2024-12-02 09:53:45.024|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_320474524283600|请求耗时：77ms
2024-12-02 09:53:46.625|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_320476198585000|请求耗时：4ms
2024-12-02 09:53:47.069|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_320476644164700|请求耗时：2ms
2024-12-02 09:53:53.423|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_320482993285800|请求耗时：7ms
2024-12-02 09:53:54.016|INFO|http-nio-8088-exec-5|w.f.o.c.s.MyFilter|line-35|traceId_320483588349800|请求耗时：5ms
2024-12-02 09:53:55.171|INFO|http-nio-8088-exec-6|w.f.o.c.s.MyFilter|line-35|traceId_320484744028900|请求耗时：4ms
2024-12-02 09:53:55.176|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_320484748586700|请求耗时：5ms
2024-12-02 09:53:55.210|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_320484765093300|请求耗时：23ms
2024-12-02 09:53:56.146|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_320485729183000|请求耗时：0ms
